Frame,Time,GameX,GameY,Speed_X,Speed_Y
116,3.92,292.0,335.0,3,3
117,3.95,289.0,335.0,3,3
118,3.99,286.0,335.0,3,3
119,4.02,283.0,335.0,3,3
120,4.05,280.0,335.0,3,3
121,4.09,277.0,335.0,3,3
122,4.12,274.0,335.0,3,3
123,4.15,271.0,335.0,3,3
124,4.19,268.0,335.0,3,3
125,4.22,265.0,335.0,3,3
126,4.25,262.0,335.0,3,3
127,4.29,259.0,335.0,3,3
128,4.32,256.0,335.0,3,3
129,4.35,253.0,335.0,3,3
130,4.39,250.0,335.0,3,3
131,4.42,247.0,335.0,3,3
132,4.45,244.0,335.0,3,3
133,4.49,241.0,335.0,3,3
134,4.52,238.0,335.0,3,3
135,4.55,235.0,335.0,3,3
136,4.59,232.0,335.0,3,3
137,4.62,229.0,335.0,3,3
138,4.65,226.0,335.0,3,3
139,4.69,223.0,335.0,3,3
140,4.72,220.0,335.0,3,3
141,4.75,217.0,335.0,3,3
142,4.79,214.0,335.0,3,3
143,4.82,211.0,335.0,3,3
144,4.85,208.0,335.0,3,3
145,4.89,205.0,335.0,3,3
146,4.92,202.0,335.0,3,3
147,4.96,199.0,335.0,3,3
148,4.99,196.0,335.0,3,3
149,5.02,193.0,335.0,3,3
150,5.06,190.0,335.0,3,3
151,5.09,187.0,335.0,3,3
152,5.12,184.0,335.0,3,3
153,5.16,181.0,335.0,3,3
154,5.19,178.0,335.0,3,3
155,5.22,175.0,335.0,3,3
156,5.26,172.0,335.0,3,3
157,5.29,169.0,335.0,3,3
158,5.33,166.0,335.0,3,3
159,5.36,163.0,335.0,3,3
160,5.39,160.0,335.0,3,3
161,5.42,157.0,335.0,3,3
162,5.46,154.0,335.0,3,3
163,5.49,151.0,335.0,3,3
164,5.52,148.0,335.0,3,3
165,5.56,145.0,335.0,3,3
166,5.59,142.0,335.0,3,3
167,5.63,139.0,335.0,3,3
168,5.66,136.0,335.0,3,3
169,5.69,133.0,335.0,3,3
170,5.73,130.0,335.0,3,3
171,5.76,127.0,335.0,3,3
172,5.79,124.0,335.0,3,3
173,5.83,121.0,335.0,3,3
174,5.86,118.0,335.0,3,3
175,5.89,115.0,335.0,3,3
176,5.93,112.0,335.0,3,3
177,5.96,109.0,335.0,3,3
178,5.99,106.0,335.0,3,3
179,6.03,103.0,335.0,3,3
180,6.06,100.0,335.0,3,3
181,6.09,97.0,335.0,3,3
182,6.13,94.0,335.0,3,3
183,6.16,91.0,335.0,3,3
184,6.2,88.0,335.0,3,3
185,6.23,85.0,335.0,3,3
186,6.26,82.0,335.0,3,3
187,6.3,79.0,335.0,3,3
188,6.33,76.0,335.0,3,3
189,6.36,73.0,335.0,3,3
190,6.4,70.0,335.0,3,3
191,6.43,67.0,335.0,3,3
192,6.46,64.0,335.0,3,3
193,6.5,61.0,335.0,3,3
194,6.53,58.0,335.0,3,3
195,6.56,55.0,335.0,3,3
196,6.6,52.0,335.0,3,3
197,6.63,49.0,335.0,3,3
198,6.66,46.0,335.0,3,3
199,6.7,43.0,335.0,3,3
200,6.73,40.0,335.0,3,3
201,6.76,37.0,335.0,3,3
202,6.8,34.0,335.0,3,3
203,6.83,31.0,335.0,3,3
204,6.87,28.0,335.0,3,3
205,6.9,25.0,335.0,3,3
206,6.93,22.0,335.0,3,3
207,6.97,19.0,335.0,3,3
208,7.0,16.0,335.0,3,3
209,7.03,13.0,335.0,3,3
210,7.07,10.0,335.0,3,3
211,7.1,7.0,335.0,3,3
212,7.13,4.0,335.0,3,3
213,7.17,1.0,335.0,3,3
214,7.2,0,335.0,3,3
215,7.23,0,338.0,3,3
216,7.27,0,341.0,3,3
217,7.3,0,344.0,3,3
218,7.34,0,347.0,3,3
219,7.37,0,350.0,3,3
220,7.4,0,353.0,3,3
221,7.44,0,356.0,3,3
222,7.47,0,359.0,3,3
223,7.5,0,362.0,3,3
224,7.54,0,365.0,3,3
225,7.57,0,368.0,3,3
226,7.61,0,371.0,3,3
227,7.64,0,374.0,3,3
228,7.67,0,377.0,3,3
229,7.7,0,380.0,3,3
230,7.74,0,383.0,3,3
231,7.77,0,386.0,3,3
232,7.81,0,389.0,3,3
233,7.84,0,392.0,3,3
234,7.87,0,395.0,3,3
235,7.91,0,398.0,3,3
236,7.94,0,401.0,3,3
237,7.97,0,404.0,3,3
238,8.01,0,407.0,3,3
239,8.04,0,410.0,3,3
240,8.07,0,413.0,3,3
241,8.11,0,416.0,3,3
242,8.14,0,419.0,3,3
243,8.17,0,422.0,3,3
244,8.21,0,425.0,3,3
245,8.24,0,428.0,3,3
246,8.27,0,431.0,3,3
247,8.31,0,434.0,3,3
248,8.34,0,435.0,3,3
249,8.38,3,435.0,3,3
250,8.41,6,435.0,3,3
251,8.45,9,435.0,3,3
252,8.48,12,435.0,3,3
253,8.51,15,435.0,3,3
254,8.55,18,435.0,3,3
255,8.58,21,435.0,3,3
256,8.61,24,435.0,3,3
257,8.65,27,435.0,3,3
258,8.68,30,435.0,3,3
259,8.71,33,435.0,3,3
260,8.75,36,435.0,3,3
261,8.78,39,435.0,3,3
262,8.82,42,435.0,3,3
263,8.85,45,435.0,3,3
264,8.88,48,435.0,3,3
265,8.92,51,435.0,3,3
266,8.95,54,435.0,3,3
267,8.98,57,435.0,3,3
268,9.02,60,435.0,3,3
269,9.05,63,435.0,3,3
270,9.08,66,435.0,3,3
271,9.12,69,435.0,3,3
272,9.15,72,435.0,3,3
273,9.18,75,435.0,3,3
274,9.22,78,435.0,3,3
275,9.25,81,435.0,3,3
276,9.29,84,435.0,3,3
277,9.32,87,435.0,3,3
278,9.35,90,435.0,3,3
279,9.38,93,435.0,3,3
280,9.42,96,435.0,3,3
281,9.45,99,435.0,3,3
282,9.49,102,435.0,3,3
283,9.52,105,435.0,3,3
284,9.55,108,435.0,3,3
285,9.59,111,435.0,3,3
286,9.62,114,435.0,3,3
287,9.66,117,435.0,3,3
288,9.69,120,435.0,3,3
289,9.72,123,435.0,3,3
290,9.75,126,435.0,3,3
291,9.79,129,435.0,3,3
292,9.82,132,435.0,3,3
293,9.86,135,435.0,3,3
294,9.89,138,435.0,3,3
295,9.92,141,435.0,3,3
296,9.96,144,435.0,3,3
297,9.99,147,435.0,3,3
298,10.02,150,435.0,3,3
299,10.06,153,435.0,3,3
300,10.09,156,435.0,3,3
301,10.12,159,435.0,3,3
302,10.16,162,435.0,3,3
303,10.19,165,435.0,3,3
304,10.23,168,435.0,3,3
305,10.26,171,435.0,3,3
306,10.29,174,435.0,3,3
307,10.32,177,435.0,3,3
308,10.36,180,435.0,3,3
309,10.39,183,435.0,3,3
310,10.43,186,435.0,3,3
311,10.46,189,435.0,3,3
312,10.49,192,435.0,3,3
313,10.53,195,435.0,3,3
314,10.56,198,435.0,3,3
315,10.59,201,435.0,3,3
316,10.63,204,435.0,3,3
317,10.66,207,435.0,3,3
318,10.69,210,435.0,3,3
319,10.73,213,435.0,3,3
320,10.76,216,435.0,3,3
321,10.79,219,435.0,3,3
322,10.83,222,435.0,3,3
323,10.86,225,435.0,3,3
324,10.89,228,435.0,3,3
325,10.93,231,435.0,3,3
326,10.96,234,435.0,3,3
327,10.99,237,435.0,3,3
328,11.03,240,435.0,3,3
329,11.06,243,435.0,3,3
330,11.1,246,435.0,3,3
331,11.13,249,435.0,3,3
332,11.16,252,435.0,3,3
333,11.2,255,435.0,3,3
334,11.23,258,435.0,3,3
335,11.26,261,435.0,3,3
336,11.3,264,435.0,3,3
337,11.33,267,435.0,3,3
338,11.36,270,435.0,3,3
339,11.4,273,435.0,3,3
340,11.43,276,435.0,3,3
341,11.46,279,435.0,3,3
342,11.5,282,435.0,3,3
343,11.53,285,435.0,3,3
344,11.56,288,435.0,3,3
345,11.6,291,435.0,3,3
346,11.63,294,435.0,3,3
347,11.66,297,435.0,3,3
348,11.7,300,435.0,3,3
349,11.73,303,435.0,3,3
350,11.76,306,435.0,3,3
351,11.8,309,435.0,3,3
352,11.83,312,435.0,3,3
353,11.86,315,435.0,3,3
354,11.9,318,435.0,3,3
355,11.93,321,435.0,3,3
356,11.97,324,435.0,3,3
357,12.0,327,435.0,3,3
358,12.03,330,435.0,3,3
359,12.07,333,435.0,3,3
360,12.1,336,435.0,3,3
361,12.13,339,435.0,3,3
362,12.17,342,435.0,3,3
363,12.2,345,435.0,3,3
364,12.24,348,435.0,3,3
365,12.27,351,435.0,3,3
366,12.3,354,435.0,3,3
367,12.34,357,435.0,3,3
368,12.37,360,435.0,3,3
369,12.41,363,435.0,3,3
370,12.44,366,435.0,3,3
371,12.47,369,435.0,3,3
372,12.51,372,435.0,3,3
373,12.54,375,435.0,3,3
374,12.57,378,435.0,3,3
375,12.6,381,435.0,3,3
376,12.64,384,435.0,3,3
377,12.67,387,435.0,3,3
378,12.71,390,435.0,3,3
379,12.74,393,435.0,3,3
380,12.77,396,435.0,3,3
381,12.81,399,435.0,3,3
382,12.84,402,435.0,3,3
383,12.87,405,435.0,3,3
384,12.91,408,435.0,3,3
385,12.94,411,435.0,3,3
386,12.98,414,435.0,3,3
387,13.01,417,435.0,3,3
388,13.04,420,435.0,3,3
389,13.08,423,435.0,3,3
390,13.11,426,435.0,3,3
391,13.14,429,435.0,3,3
392,13.18,432,435.0,3,3
393,13.21,435,435.0,3,3
394,13.24,438,435.0,3,3
395,13.28,441,435.0,3,3
396,13.31,444,435.0,3,3
397,13.35,447,435.0,3,3
398,13.38,450,435.0,3,3
399,13.41,453,435.0,3,3
400,13.45,456,435.0,3,3
401,13.48,459,435.0,3,3
402,13.51,462,435.0,3,3
403,13.55,465,435.0,3,3
404,13.58,468,435.0,3,3
405,13.61,471,435.0,3,3
406,13.65,474,435.0,3,3
407,13.68,477,435.0,3,3
408,13.71,480,435.0,3,3
409,13.75,483,435.0,3,3
410,13.78,486,435.0,3,3
411,13.81,489,435.0,3,3
412,13.85,492,435.0,3,3
413,13.88,495,435.0,3,3
414,13.92,498,435.0,3,3
415,13.95,501,435.0,3,3
416,13.98,504,435.0,3,3
417,14.02,507,435.0,3,3
418,14.05,510,435.0,3,3
419,14.08,513,435.0,3,3
420,14.12,516,435.0,3,3
421,14.15,519,435.0,3,3
422,14.19,522,435.0,3,3
423,14.22,525,435.0,3,3
424,14.25,528,435.0,3,3
425,14.29,531,435.0,3,3
426,14.32,534,435.0,3,3
427,14.35,537,435.0,3,3
428,14.39,540,435.0,3,3
429,14.42,543,435.0,3,3
430,14.45,546,435.0,3,3
431,14.49,549,435.0,3,3
432,14.52,552,435.0,3,3
433,14.55,555,435.0,3,3
434,14.59,558,435.0,3,3
435,14.62,561,435.0,3,3
436,14.66,564,435.0,3,3
437,14.69,567,435.0,3,3
438,14.72,570,435.0,3,3
439,14.76,573,435.0,3,3
440,14.79,576,435.0,3,3
441,14.83,579,435.0,3,3
442,14.86,582,435.0,3,3
443,14.89,585,435.0,3,3
444,14.93,588,435.0,3,3
445,14.96,591,435.0,3,3
446,14.99,594,435.0,3,3
447,15.03,597,435.0,3,3
448,15.06,600,435.0,3,3
449,15.09,603,435.0,3,3
450,15.13,606,435.0,3,3
451,15.16,609,435.0,3,3
452,15.19,612,435.0,3,3
453,15.23,615,435.0,3,3
454,15.26,618,435.0,3,3
455,15.29,621,435.0,3,3
456,15.33,624,435.0,3,3
457,15.36,627,435.0,3,3
458,15.39,630,435.0,3,3
459,15.42,633,435.0,3,3
460,15.46,636,435.0,3,3
461,15.49,639,435.0,3,3
462,15.53,642,435.0,3,3
463,15.56,645,435.0,3,3
464,15.59,648,435.0,3,3
465,15.63,651,435.0,3,3
466,15.66,654,435.0,3,3
467,15.69,657,435.0,3,3
468,15.73,660,435.0,3,3
469,15.76,663,435.0,3,3
470,15.79,666,435.0,3,3
471,15.83,669,435.0,3,3
472,15.86,672,435.0,3,3
473,15.9,675,435.0,3,3
474,15.93,678,435.0,3,3
475,15.96,681,435.0,3,3
476,16.0,684,435.0,3,3
477,16.03,687,435.0,3,3
478,16.06,690,435.0,3,3
479,16.09,693,435.0,3,3
480,16.13,696,435.0,3,3
481,16.16,699,435.0,3,3
482,16.19,702,435.0,3,3
483,16.23,705,435.0,3,3
484,16.26,708,435.0,3,3
485,16.29,711,435.0,3,3
486,16.33,714,435.0,3,3
487,16.36,717,435.0,3,3
488,16.4,720,435.0,3,3
489,16.43,723,435.0,3,3
490,16.46,726,435.0,3,3
491,16.5,729,435.0,3,3
492,16.53,732,435.0,3,3
493,16.56,735,435.0,3,3
494,16.6,738,435.0,3,3
495,16.63,741,435.0,3,3
496,16.66,744,435.0,3,3
497,16.7,747,435.0,3,3
498,16.73,750,435.0,3,3
499,16.76,753,435.0,3,3
500,16.79,756,435.0,3,3
501,16.83,759,435.0,3,3
502,16.86,762,435.0,3,3
503,16.89,765,435.0,3,3
504,16.93,768,435.0,3,3
505,16.96,771,435.0,3,3
506,17.0,774,435.0,3,3
507,17.03,777,435.0,3,3
508,17.06,780,435.0,3,3
509,17.1,783,435.0,3,3
510,17.13,786,435.0,3,3
511,17.16,789,435.0,3,3
512,17.2,792,435.0,3,3
513,17.23,795,435.0,3,3
514,17.26,798,435.0,3,3
515,17.3,801,435.0,3,3
516,17.33,804,435.0,3,3
517,17.36,807,435.0,3,3
518,17.4,810,435.0,3,3
519,17.43,813,435.0,3,3
520,17.46,816,435.0,3,3
521,17.5,819,435.0,3,3
522,17.53,822,435.0,3,3
523,17.56,825,435.0,3,3
524,17.6,828,435.0,3,3
525,17.63,831,435.0,3,3
526,17.66,834,435.0,3,3
527,17.69,837,435.0,3,3
528,17.73,840,435.0,3,3
529,17.76,843,435.0,3,3
530,17.8,846,435.0,3,3
531,17.83,849,435.0,3,3
532,17.86,852,435.0,3,3
533,17.9,855,435.0,3,3
534,17.93,858,435.0,3,3
535,17.97,861,435.0,3,3
536,18.0,864,435.0,3,3
537,18.03,867,435.0,3,3
538,18.07,870,435.0,3,3
539,18.1,873,435.0,3,3
540,18.14,876,435.0,3,3
541,18.17,879,435.0,3,3
542,18.2,882,435.0,3,3
543,18.24,885,435.0,3,3
544,18.27,888,435.0,3,3
545,18.3,891,435.0,3,3
546,18.33,894,435.0,3,3
547,18.37,897,435.0,3,3
548,18.4,900,435.0,3,3
549,18.43,903,435.0,3,3
550,18.47,906,435.0,3,3
551,18.5,909,435.0,3,3
552,18.53,912,435.0,3,3
553,18.57,915,435.0,3,3
554,18.6,918,435.0,3,3
555,18.63,921,435.0,3,3
556,18.67,924,435.0,3,3
557,18.7,927,435.0,3,3
558,18.73,930,435.0,3,3
559,18.77,933,435.0,3,3
560,18.8,936,435.0,3,3
561,18.83,939,435.0,3,3
562,18.87,942,435.0,3,3
563,18.9,945,435.0,3,3
564,18.93,948,435.0,3,3
565,18.97,951,435.0,3,3
566,19.0,954,435.0,3,3
567,19.03,957,435.0,3,3
568,19.07,960,435.0,3,3
569,19.1,963,435.0,3,3
570,19.13,966,435.0,3,3
571,19.17,969,435.0,3,3
572,19.2,972,435.0,3,3
573,19.23,975,435.0,3,3
574,19.26,978,435.0,3,3
575,19.3,981,435.0,3,3
576,19.33,984,435.0,3,3
577,19.36,987,435.0,3,3
578,19.4,990,435.0,3,3
579,19.43,993,435.0,3,3
580,19.46,996,435.0,3,3
581,19.5,999,435.0,3,3
582,19.53,1002,435.0,3,3
583,19.56,1005,435.0,3,3
584,19.59,1008,435.0,3,3
585,19.63,1011,435.0,3,3
586,19.66,1014,435.0,3,3
587,19.69,1017,435.0,3,3
588,19.73,1020,435.0,3,3
589,19.76,1023,435.0,3,3
590,19.79,1026,435.0,3,3
591,19.83,1029,435.0,3,3
592,19.86,1032,435.0,3,3
593,19.89,1035,435.0,3,3
594,19.93,1038,435.0,3,3
595,19.96,1041,435.0,3,3
596,20.0,1044,435.0,3,3
597,20.03,1047,435.0,3,3
598,20.06,1050,435.0,3,3
599,20.1,1053,435.0,3,3
600,20.13,1056,435.0,3,3
601,20.17,1059,435.0,3,3
602,20.2,1062,435.0,3,3
603,20.23,1065,435.0,3,3
604,20.26,1068,435.0,3,3
605,20.3,1071,435.0,3,3
606,20.33,1074,435.0,3,3
607,20.37,1077,435.0,3,3
608,20.4,1080,435.0,3,3
609,20.43,1083,435.0,3,3
610,20.47,1086,435.0,3,3
611,20.5,1089,435.0,3,3
612,20.54,1092,435.0,3,3
613,20.57,1095,435.0,3,3
614,20.6,1098,435.0,3,3
615,20.64,1101,435.0,3,3
616,20.67,1104,435.0,3,3
617,20.7,1107,435.0,3,3
618,20.74,1110,435.0,3,3
619,20.77,1113,435.0,3,3
620,20.8,1116,435.0,3,3
621,20.84,1119,435.0,3,3
622,20.87,1122,435.0,3,3
623,20.9,1125,435.0,3,3
624,20.94,1128,435.0,3,3
625,20.97,1131,435.0,3,3
626,21.0,1134,435.0,3,3
627,21.04,1137,435.0,3,3
628,21.07,1140,435.0,3,3
629,21.1,1143,435.0,3,3
630,21.14,1146,435.0,3,3
631,21.17,1149,435.0,3,3
632,21.2,1152,435.0,3,3
633,21.24,1155,435.0,3,3
634,21.27,1158,435.0,3,3
635,21.3,1161,435.0,3,3
636,21.34,1164,435.0,3,3
637,21.37,1167,435.0,3,3
638,21.4,1170,435.0,3,3
639,21.44,1173,435.0,3,3
640,21.47,1176,435.0,3,3
641,21.5,1179,435.0,3,3
642,21.54,1182,435.0,3,3
643,21.57,1185,435.0,3,3
644,21.6,1188,435.0,3,3
645,21.64,1191,435.0,3,3
646,21.67,1194,435.0,3,3
647,21.7,1197,435.0,3,3
648,21.74,1200,435.0,3,3
649,21.77,1203,435.0,3,3
650,21.8,1206,435.0,3,3
651,21.84,1209,435.0,3,3
652,21.87,1212,435.0,3,3
653,21.9,1215,435.0,3,3
654,21.94,1218,435.0,3,3
655,21.97,1221,435.0,3,3
656,22.0,1224,435.0,3,3
657,22.04,1227,435.0,3,3
658,22.07,1230,435.0,3,3
659,22.11,1233,435.0,3,3
660,22.14,1236,435.0,3,3
661,22.17,1239,435.0,3,3
662,22.21,1242,435.0,3,3
663,22.24,1245,435.0,3,3
664,22.27,1248,435.0,3,3
665,22.31,1251,435.0,3,3
666,22.34,1254,435.0,3,3
667,22.38,1257,435.0,3,3
668,22.41,1260,435.0,3,3
669,22.44,1263,435.0,3,3
670,22.48,1266,435.0,3,3
671,22.51,1269,435.0,3,3
672,22.55,1272,435.0,3,3
673,22.58,1275,435.0,3,3
674,22.61,1278,435.0,3,3
675,22.65,1281,435.0,3,3
676,22.68,1284,435.0,3,3
677,22.72,1287,435.0,3,3
678,22.75,1290,435.0,3,3
679,22.78,1293,435.0,3,3
680,22.82,1296,435.0,3,3
681,22.85,1299,435.0,3,3
682,22.88,1302,435.0,3,3
683,22.92,1305,435.0,3,3
684,22.95,1308,435.0,3,3
685,22.98,1311,435.0,3,3
686,23.02,1314,435.0,3,3
687,23.05,1317,435.0,3,3
688,23.08,1320,435.0,3,3
689,23.12,1323,435.0,3,3
690,23.15,1326,435.0,3,3
691,23.18,1329,435.0,3,3
692,23.22,1332,435.0,3,3
693,23.25,1335,435.0,3,3
694,23.28,1338,435.0,3,3
695,23.31,1341,435.0,3,3
696,23.35,1344,435.0,3,3
697,23.38,1347,435.0,3,3
698,23.41,1350,435.0,3,3
699,23.45,1353,435.0,3,3
700,23.48,1356,435.0,3,3
701,23.51,1359,435.0,3,3
702,23.55,1362,435.0,3,3
703,23.58,1365,435.0,3,3
704,23.61,1368,435.0,3,3
705,23.65,1371,435.0,3,3
706,23.68,1374,435.0,3,3
707,23.71,1377,435.0,3,3
708,23.74,1380,435.0,3,3
709,23.78,1383,435.0,3,3
710,23.81,1386,435.0,3,3
711,23.84,1389,435.0,3,3
712,23.88,1392,435.0,3,3
713,23.91,1395,435.0,3,3
714,23.94,1398,435.0,3,3
715,23.98,1401,435.0,3,3
716,24.01,1404,435.0,3,3
717,24.04,1407,435.0,3,3
718,24.08,1410,435.0,3,3
719,24.11,1413,435.0,3,3
720,24.14,1416,435.0,3,3
721,24.18,1419,435.0,3,3
722,24.21,1422,435.0,3,3
723,24.24,1425,435.0,3,3
724,24.28,1428,435.0,3,3
725,24.31,1431,435.0,3,3
726,24.34,1434,435.0,3,3
727,24.38,1437,435.0,3,3
728,24.41,1440,435.0,3,3
729,24.44,1443,435.0,3,3
730,24.48,1446,435.0,3,3
731,24.51,1449,435.0,3,3
732,24.54,1452,435.0,3,3
733,24.58,1455,435.0,3,3
734,24.61,1458,435.0,3,3
735,24.64,1461,435.0,3,3
736,24.67,1464,435.0,3,3
737,24.71,1467,435.0,3,3
738,24.74,1470,435.0,3,3
739,24.78,1473,435.0,3,3
740,24.81,1476,435.0,3,3
741,24.84,1479,435.0,3,3
742,24.88,1482,435.0,3,3
743,24.91,1485,435.0,3,3
744,24.94,1488,435.0,3,3
745,24.98,1491,435.0,3,3
746,25.01,1494,435.0,3,3
747,25.04,1497,435.0,3,3
748,25.08,1500,435.0,3,3
749,25.11,1503,435.0,3,3
750,25.15,1506,435.0,3,3
751,25.18,1509,435.0,3,3
752,25.21,1512,435.0,3,3
753,25.25,1515,435.0,3,3
754,25.28,1518,435.0,3,3
755,25.31,1521,435.0,3,3
756,25.35,1524,435.0,3,3
757,25.38,1527,435.0,3,3
758,25.41,1530,435.0,3,3
759,25.45,1533,435.0,3,3
760,25.48,1536,435.0,3,3
761,25.51,1539,435.0,3,3
762,25.55,1542,435.0,3,3
763,25.58,1545,435.0,3,3
764,25.62,1548,435.0,3,3
765,25.65,1551,435.0,3,3
766,25.68,1554,435.0,3,3
767,25.72,1557,435.0,3,3
768,25.75,1560,435.0,3,3
769,25.78,1563,435.0,3,3
770,25.82,1566,435.0,3,3
771,25.85,1569,435.0,3,3
772,25.88,1572,435.0,3,3
773,25.92,1575,435.0,3,3
774,25.95,1578,435.0,3,3
775,25.98,1581,435.0,3,3
776,26.02,1584,435.0,3,3
777,26.05,1587,435.0,3,3
778,26.09,1590,435.0,3,3
779,26.12,1593,435.0,3,3
780,26.15,1596,435.0,3,3
781,26.19,1599,435.0,3,3
782,26.22,1602,435.0,3,3
783,26.25,1605,435.0,3,3
784,26.29,1608,435.0,3,3
785,26.32,1611,435.0,3,3
786,26.35,1614,435.0,3,3
787,26.39,1617,435.0,3,3
788,26.42,1620,435.0,3,3
789,26.45,1623,435.0,3,3
790,26.49,1626,435.0,3,3
791,26.52,1629,435.0,3,3
792,26.55,1632,435.0,3,3
793,26.58,1635,435.0,3,3
794,26.62,1638,435.0,3,3
795,26.65,1641,435.0,3,3
796,26.68,1644,435.0,3,3
797,26.72,1647,435.0,3,3
798,26.75,1650,435.0,3,3
799,26.78,1653,435.0,3,3
800,26.82,1656,435.0,3,3
801,26.85,1659,435.0,3,3
802,26.89,1662,435.0,3,3
803,26.92,1665,435.0,3,3
804,26.95,1668,435.0,3,3
805,26.99,1671,435.0,3,3
806,27.02,1674,435.0,3,3
807,27.05,1677,435.0,3,3
808,27.09,1680,435.0,3,3
809,27.12,1683,435.0,3,3
810,27.15,1686,435.0,3,3
811,27.19,1689,435.0,3,3
812,27.22,1692,435.0,3,3
813,27.26,1695,435.0,3,3
814,27.29,1698,435.0,3,3
815,27.32,1701,435.0,3,3
816,27.36,1704,435.0,3,3
817,27.39,1707,435.0,3,3
818,27.42,1710,435.0,3,3
819,27.46,1713,435.0,3,3
820,27.49,1716,435.0,3,3
821,27.52,1719,435.0,3,3
822,27.56,1722,435.0,3,3
823,27.59,1725,435.0,3,3
824,27.63,1728,435.0,3,3
825,27.66,1731,435.0,3,3
826,27.69,1734,435.0,3,3
827,27.73,1737,435.0,3,3
828,27.76,1740,435.0,3,3
829,27.8,1743,435.0,3,3
